Timestamp,Machine_Name,reg_address,value
14:15:19:853,AM323,D_31859,0000
14:15:19:856,AM323,D_31860,0000
14:15:19:862,AM323,D_31861,0000
14:15:19:869,AM323,D_31863,0000
14:15:19:872,AM323,D_31864,0000
14:15:19:876,AM323,D_31865,0000
14:15:19:880,AM323,D_31866,0000
14:15:19:886,AM323,D_31868,0000
14:15:19:889,AM323,D_31869,0000
14:15:19:892,AM323,D_31870,0000
14:15:19:895,AM323,D_31871,0000
14:15:19:899,AM323,D_31872,0000
14:15:19:909,AM323,D_31875,0000
14:15:19:913,AM323,D_31876,0000
14:15:19:916,AM323,D_31877,0000
14:15:19:919,AM323,D_31878,0000
14:15:19:925,AM323,D_31880,0000
14:15:19:932,AM323,D_31881,0000
14:15:19:935,AM323,D_31882,0000
14:15:19:942,AM323,D_31884,0000
14:15:19:945,AM323,D_31885,0000
14:15:19:948,AM323,D_31886,0000
14:15:19:958,AM323,D_31889,0000
14:15:19:962,AM323,D_31890,0000
14:15:19:965,AM323,D_31891,0000
14:15:19:972,AM323,D_31893,0000
14:15:19:975,AM323,D_31894,0000
14:15:19:978,AM323,D_31895,0000
14:15:19:984,AM323,D_31897,0000
14:15:19:987,AM323,D_31898,0000
14:15:21:041,AM323,IO_0505,0000
14:15:21:044,AM323,IO_0507,0000
14:15:22:066,AM323,IO_0510,0004
14:15:21:053,AM323,D_31611,0002
14:15:24:226,AM323,IO_0511,0004
14:15:24:240,AM323,D_31605,018F
14:15:26:437,AM323,IO_0510,0000
14:15:25:399,AM323,D_31752,13A3
14:15:27:558,AM323,IO_0511,0000
14:15:27:566,AM323,IO_0596,0000
14:15:31:785,AM323,IO_0502,A000
14:15:32:895,AM323,IO_0580,0000
14:15:35:154,AM323,IO_0502,9000
14:15:36:238,AM323,IO_0510,0092
14:15:36:246,AM323,IO_0596,0010
14:15:39:658,AM323,IO_0510,00DA
14:15:41:860,AM323,IO_0511,0010
14:15:42:996,AM323,IO_0510,00EA
14:15:44:082,AM323,IO_0510,00E8
14:15:44:085,AM323,IO_0511,0000
14:15:47:597,AM323,IO_0511,0020
14:15:49:848,AM323,IO_0510,00DC
14:15:49:851,AM323,IO_0511,0008
14:15:49:864,AM323,D_31605,0000
14:15:50:942,AM323,IO_0510,00D4
14:15:50:951,AM323,D_31602,0BDC
14:15:50:954,AM323,D_31608,07FA
14:15:50:957,AM323,D_31611,0000
14:15:52:091,AM323,IO_0510,80D4
14:15:52:093,AM323,IO_0511,0000
14:15:52:101,AM323,D_31613,13A0
14:15:52:103,AM323,D_31615,015F
14:15:52:106,AM323,D_31616,0012
14:15:52:108,AM323,D_31617,014C
14:15:52:112,AM323,D_31618,FFEF
14:15:52:114,AM323,D_31619,00FE
14:15:52:117,AM323,D_31620,0D38
14:15:52:121,AM323,D_31621,0B82
14:15:52:124,AM323,D_31622,01D9
14:15:52:126,AM323,D_31623,07E3
14:15:52:129,AM323,D_31624,0003
14:15:53:198,AM323,IO_0510,009E
14:15:53:207,AM323,D_31611,0002
14:15:54:337,AM323,IO_0510,00DE
14:15:55:494,AM323,IO_0511,0010
14:15:56:633,AM323,IO_0510,00EE
14:15:57:745,AM323,IO_0511,0004
14:15:57:753,AM323,D_31605,01DE
14:16:00:012,AM323,D_31752,13A4
14:16:01:159,AM323,IO_0510,00E8
14:16:02:251,AM323,IO_0511,0028
14:16:03:398,AM323,IO_0510,00D8
14:16:03:402,AM323,IO_0511,0008
14:16:04:531,AM323,IO_0510,00D0
14:16:05:729,AM323,IO_0511,0000
14:16:06:885,AM323,D_31605,0000
14:16:05:738,AM323,D_31613,13A1
14:16:05:742,AM323,D_31615,0158
14:16:05:745,AM323,D_31616,0011
14:16:05:748,AM323,D_31617,014D
14:16:05:751,AM323,D_31618,FFF3
14:16:05:754,AM323,D_31620,0D31
14:16:05:759,AM323,D_31621,0BB9
14:16:05:761,AM323,D_31622,0199
14:16:05:764,AM323,D_31623,07E5
14:16:05:766,AM323,D_31624,0002
14:16:06:877,AM323,IO_0510,0094
14:16:06:888,AM323,D_31608,0000
14:16:07:954,AM323,IO_0510,00D6
14:16:09:092,AM323,IO_0511,0010
14:16:07:967,AM323,D_31602,0000
14:16:07:974,AM323,D_31608,07EE
14:16:10:170,AM323,IO_0510,00EE
14:16:09:102,AM323,D_31602,0BBD
14:16:10:179,AM323,D_31611,0001
14:16:11:297,AM323,IO_0511,0000
14:16:12:380,AM323,D_31611,0002
14:16:14:654,AM323,IO_0511,0004
14:16:14:664,AM323,D_31605,01B5
14:16:15:867,AM323,IO_0510,00CC
14:16:15:869,AM323,IO_0511,0024
14:16:16:927,AM323,IO_0510,00C8
14:16:18:081,AM323,IO_0511,0000
14:16:16:954,AM323,D_31752,13A5
14:16:19:290,AM323,D_31615,0154
14:16:19:296,AM323,D_31616,0002
14:16:19:300,AM323,D_31617,0145
14:16:19:304,AM323,D_31618,FFE5
14:16:19:314,AM323,D_31620,0D30
14:16:19:322,AM323,D_31621,0BDC
14:16:19:328,AM323,D_31622,018F
14:16:19:332,AM323,D_31623,07EB
14:16:20:519,AM323,IO_0510,0098
14:16:20:521,AM323,IO_0511,0008
14:16:19:286,AM323,D_31613,13A2
14:16:19:310,AM323,D_31619,00FD
14:16:21:645,AM323,IO_0510,0094
14:16:21:653,AM323,D_31605,0000
14:16:21:655,AM323,D_31608,0000
14:16:22:740,AM323,IO_0510,0096
14:16:22:743,AM323,IO_0511,0000
14:16:22:750,AM323,D_31602,0B9E
14:16:22:753,AM323,D_31608,07EE
14:16:22:756,AM323,D_31611,0000
14:16:24:976,AM323,IO_0510,00DE
14:16:26:167,AM323,IO_0511,0010
14:16:25:013,AM323,D_31611,0002
14:16:27:295,AM323,IO_0510,00EE
14:16:29:501,AM323,IO_0511,0004
14:16:29:509,AM323,D_31605,01C1
14:16:31:756,AM323,IO_0510,00E8
14:16:30:639,AM323,D_31752,13A6
14:16:32:840,AM323,IO_0510,00C8
14:16:32:843,AM323,IO_0511,0020
14:16:34:133,AM323,IO_0511,0008
14:16:35:218,AM323,IO_0510,00D8
14:16:36:348,AM323,IO_0510,80D4
14:16:36:355,AM323,D_31602,0000
14:16:36:357,AM323,D_31605,0000
14:16:36:360,AM323,D_31608,0000
14:16:36:362,AM323,D_31613,13A3
14:16:36:365,AM323,D_31615,0158
14:16:36:368,AM323,D_31616,000A
14:16:36:370,AM323,D_31617,014B
14:16:36:373,AM323,D_31618,FFEC
14:16:36:375,AM323,D_31619,00FE
14:16:36:377,AM323,D_31620,0D39
14:16:36:381,AM323,D_31621,0BBD
14:16:36:384,AM323,D_31622,01DE
14:16:36:386,AM323,D_31623,07FA
14:16:37:454,AM323,IO_0510,0096
14:16:37:458,AM323,IO_0511,0000
14:16:37:474,AM323,D_31602,0B6D
14:16:37:480,AM323,D_31608,07FE
14:16:37:486,AM323,D_31611,0000
14:16:38:668,AM323,IO_0510,00DE
14:16:40:906,AM323,IO_0511,0010
14:16:39:772,AM323,D_31611,0002
14:16:41:990,AM323,IO_0510,00EE
14:16:43:142,AM323,IO_0511,0000
14:16:44:293,AM323,IO_0510,00EC
14:16:44:295,AM323,IO_0511,0004
14:16:44:302,AM323,D_31605,0197
14:16:45:449,AM323,IO_0510,00E8
14:16:46:553,AM323,IO_0511,0000
14:16:45:473,AM323,D_31752,13A7
14:16:47:666,AM323,IO_0510,00C8
14:16:47:669,AM323,IO_0511,0020
14:16:48:907,AM323,IO_0511,0008
14:16:50:042,AM323,IO_0510,00D4
14:16:51:191,AM323,IO_0511,0000
14:16:50:050,AM323,D_31605,0000
14:16:50:052,AM323,D_31608,0000
14:16:51:219,AM323,D_31618,FFE8
14:16:51:226,AM323,D_31620,0D30
14:16:51:180,AM323,IO_0505,0008
14:16:51:183,AM323,IO_0510,C0D6
14:16:51:206,AM323,D_31602,0000
14:16:51:209,AM323,D_31613,13A4
14:16:51:212,AM323,D_31615,016F
14:16:51:216,AM323,D_31617,0145
14:16:51:223,AM323,D_31619,00FD
14:16:51:231,AM323,D_31621,0B9E
14:16:51:234,AM323,D_31622,01B5
14:16:51:238,AM323,D_31623,07EE
14:16:52:359,AM323,IO_0505,0000
14:16:52:363,AM323,IO_0510,0096
14:16:52:372,AM323,D_31602,0BC7
14:16:52:375,AM323,D_31608,07E5
14:16:52:378,AM323,D_31611,0000
14:16:53:497,AM323,IO_0510,00DE
14:16:53:506,AM323,D_31611,0001
14:16:55:771,AM323,IO_0511,0010
14:16:56:912,AM323,IO_0510,00EE
14:16:58:076,AM323,IO_0511,0004
14:16:58:084,AM323,D_31605,01DB
14:17:00:355,AM323,IO_0503,0002
14:17:00:358,AM323,IO_0510,00E8
14:17:00:377,AM323,D_31752,13A8
14:17:01:479,AM323,IO_0503,0000
14:17:01:482,AM323,IO_0511,0000
14:17:02:710,AM323,IO_0510,00C8
14:17:02:714,AM323,IO_0511,0020
14:17:03:858,AM323,IO_0510,00D8
14:17:03:861,AM323,IO_0511,0008
14:17:05:005,AM323,D_31605,0000
14:17:04:996,AM323,IO_0510,00D4
14:17:06:128,AM323,IO_0511,0000
14:17:05:008,AM323,D_31608,0000
14:17:06:150,AM323,D_31616,0008
14:17:06:153,AM323,D_31617,0150
14:17:06:156,AM323,D_31618,FFEB
14:17:06:125,AM323,IO_0510,00D6
14:17:06:136,AM323,D_31602,0000
14:17:06:139,AM323,D_31608,07FF
14:17:06:142,AM323,D_31613,13A5
14:17:06:145,AM323,D_31615,016A
14:17:06:160,AM323,D_31621,0B6D
14:17:06:163,AM323,D_31622,01C1
14:17:08:412,AM323,IO_0510,00DE
14:17:07:291,AM323,D_31602,0BC6
14:17:08:421,AM323,D_31611,0001
14:17:09:518,AM323,IO_0511,0010
14:17:09:526,AM323,D_31611,0003
14:17:10:638,AM323,IO_0510,00EE
14:17:11:756,AM323,IO_0511,0000
14:17:12:897,AM323,IO_0511,0004
14:17:12:906,AM323,D_31605,01D2
14:17:14:057,AM323,IO_0510,00EC
14:17:14:081,AM323,D_31752,13A9
14:17:15:180,AM323,IO_0510,00E8
14:17:16:334,AM323,IO_0510,00C8
14:17:16:338,AM323,IO_0511,0020
14:17:18:720,AM323,IO_0511,0008
14:17:19:841,AM323,D_31605,0000
14:17:19:852,AM323,D_31616,FFFE
14:17:19:855,AM323,D_31617,0161
14:17:19:857,AM323,D_31618,FFEA
14:17:19:860,AM323,D_31620,0D32
14:17:19:864,AM323,D_31621,0BC7
14:17:21:018,AM323,IO_0510,0096
14:17:21:021,AM323,IO_0511,0000
14:17:19:838,AM323,D_31602,0000
14:17:19:843,AM323,D_31608,0000
14:17:19:846,AM323,D_31613,13A6
14:17:19:849,AM323,D_31615,0167
14:17:19:867,AM323,D_31622,0197
14:17:19:870,AM323,D_31623,07FE
14:17:22:187,AM323,IO_0510,009E
14:17:21:035,AM323,D_31602,0BE8
14:17:21:041,AM323,D_31608,07E9
14:17:21:046,AM323,D_31611,0000
14:17:23:317,AM323,IO_0510,00DE
14:17:23:327,AM323,D_31611,0002
14:17:25:536,AM323,IO_0511,0010
14:17:24:398,AM323,D_31611,0003
14:17:25:533,AM323,IO_0510,00EE
14:17:26:633,AM323,IO_0511,0000
14:17:27:756,AM323,IO_0510,00EC
14:17:27:759,AM323,IO_0511,0004
14:17:27:772,AM323,D_31605,0199
14:17:28:870,AM323,IO_0510,00E8
14:17:30:026,AM323,IO_0511,0000
14:17:28:895,AM323,D_31752,13AA
14:17:31:096,AM323,IO_0511,0020
14:17:32:356,AM323,IO_0511,0028
14:17:33:508,AM323,IO_0510,00D4
14:17:33:511,AM323,IO_0511,0008
14:17:33:524,AM323,D_31605,0000
14:17:34:649,AM323,IO_0510,00D6
14:17:34:652,AM323,IO_0511,0000
14:17:34:661,AM323,D_31602,0000
14:17:33:528,AM323,D_31608,0000
14:17:34:666,AM323,D_31615,016A
14:17:34:669,AM323,D_31616,0005
14:17:34:672,AM323,D_31617,014D
14:17:34:674,AM323,D_31618,FFF1
14:17:34:679,AM323,D_31619,00FE
14:17:34:682,AM323,D_31620,0D35
14:17:34:687,AM323,D_31621,0BC6
14:17:34:690,AM323,D_31622,01DB
14:17:34:693,AM323,D_31623,07E5
14:17:35:723,AM323,IO_0510,0096
14:17:35:731,AM323,D_31602,0BA0
14:17:35:733,AM323,D_31608,0802
14:17:35:736,AM323,D_31611,0000
14:17:34:664,AM323,D_31613,13A7
14:17:34:696,AM323,D_31624,0001
14:17:36:874,AM323,IO_0510,00DE
14:17:36:885,AM323,D_31611,0001
14:17:39:188,AM323,IO_0511,0010
14:17:40:275,AM323,IO_0510,00EE
14:17:39:198,AM323,D_31611,0002
14:17:41:417,AM323,IO_0511,0000
14:17:41:426,AM323,D_31605,017E
14:17:42:536,AM323,IO_0510,00EC
14:17:42:538,AM323,IO_0511,0004
14:17:43:661,AM323,IO_0510,00E8
14:17:44:764,AM323,IO_0511,0020
