Timestamp,Machine_Name,reg_address,value
14:15:16:762,AM322,D_31889,0000
14:15:16:777,AM322,D_31891,0000
14:15:16:791,AM322,D_31892,0000
14:15:16:820,AM322,D_31895,0000
14:15:16:827,AM322,D_31896,0000
14:15:16:835,AM322,D_31897,0000
14:15:16:846,AM322,D_31898,0000
14:15:19:724,AM322,IO_0505,0008
14:15:17:834,AM322,IO_0510,18A6
14:15:19:727,AM322,IO_0511,1000
14:15:18:790,AM322,D_31608,0150
14:15:19:737,AM322,D_31611,FFEB
14:15:20:703,AM322,IO_0505,0000
14:15:21:628,AM322,IO_0510,0882
14:15:22:568,AM322,IO_0511,0000
14:15:23:572,AM322,IO_0510,0082
14:15:27:422,AM322,IO_0510,0000
14:15:36:734,AM322,IO_0510,0892
14:15:42:371,AM322,IO_0510,0C92
14:15:43:296,AM322,D_31617,0000
14:15:43:285,AM322,IO_0510,1C92
14:15:43:293,AM322,D_31614,0000
14:15:43:300,AM322,D_31620,0000
14:15:45:148,AM322,IO_0510,14B2
14:15:45:151,AM322,IO_0511,0040
14:15:45:159,AM322,D_31602,0000
14:15:45:162,AM322,D_31605,0000
14:15:45:164,AM322,D_31608,0000
14:15:45:167,AM322,D_31611,0000
14:15:45:170,AM322,D_31614,00FD
14:15:46:132,AM322,D_31617,0D30
14:15:47:065,AM322,IO_0503,0002
14:15:46:117,AM322,IO_0510,1CB2
14:15:47:071,AM322,IO_0511,0400
14:15:47:081,AM322,D_31602,0167
14:15:48:002,AM322,IO_0503,0000
14:15:47:068,AM322,IO_0510,1CA2
14:15:48:976,AM322,IO_0511,0000
14:15:48:007,AM322,IO_0510,18A2
14:15:48:985,AM322,D_31605,FFFE
14:15:48:987,AM322,D_31620,074E
14:15:49:905,AM322,IO_0510,18A6
14:15:50:897,AM322,IO_0511,0100
14:15:52:790,AM322,IO_0505,0008
14:15:52:793,AM322,IO_0511,1000
14:15:51:845,AM322,D_31608,0161
14:15:52:804,AM322,D_31611,FFEA
14:15:53:731,AM322,IO_0505,0000
14:15:54:738,AM322,IO_0510,0882
14:15:55:707,AM322,IO_0511,0000
14:15:57:581,AM322,IO_0510,1892
14:15:57:592,AM322,D_31617,0000
14:15:57:595,AM322,D_31620,0000
14:15:59:428,AM322,IO_0503,0000
14:15:58:521,AM322,IO_0510,1492
14:16:00:367,AM322,D_31617,0D30
14:16:00:358,AM322,IO_0510,1C92
14:16:01:306,AM322,D_31602,0000
14:16:01:312,AM322,D_31608,0000
14:16:01:316,AM322,D_31611,0000
14:16:01:297,AM322,IO_0510,1CD2
14:16:02:285,AM322,IO_0511,0040
14:16:01:309,AM322,D_31605,0000
14:16:02:296,AM322,D_31614,00FD
14:16:03:248,AM322,IO_0510,1CB2
14:16:03:251,AM322,IO_0511,0440
14:16:04:179,AM322,D_31602,016A
14:16:03:258,AM322,D_31620,0740
14:16:04:170,AM322,IO_0511,0400
14:16:05:125,AM322,IO_0510,18B2
14:16:06:028,AM322,IO_0511,0000
14:16:06:037,AM322,D_31605,0005
14:16:06:973,AM322,IO_0510,1926
14:16:07:902,AM322,IO_0511,1100
14:16:07:899,AM322,IO_0510,18A6
14:16:08:837,AM322,IO_0511,1000
14:16:08:846,AM322,D_31608,014D
14:16:09:785,AM322,D_31611,FFF1
14:16:08:835,AM322,IO_0510,08A6
14:16:09:776,AM322,IO_0511,0000
14:16:10:755,AM322,IO_0510,08A2
14:16:11:693,AM322,IO_0511,0020
14:16:11:701,AM322,D_31617,0000
14:16:11:704,AM322,D_31620,0000
14:16:12:618,AM322,IO_0510,1482
14:16:12:621,AM322,IO_0511,0000
14:16:14:549,AM322,IO_0510,1C92
14:16:14:560,AM322,D_31617,0D32
14:16:15:508,AM322,IO_0510,1CD2
14:16:16:442,AM322,IO_0511,0040
14:16:16:451,AM322,D_31602,0000
14:16:16:457,AM322,D_31608,0000
14:16:16:460,AM322,D_31611,0000
14:16:16:462,AM322,D_31614,00FE
14:16:16:439,AM322,IO_0510,1CF2
14:16:17:392,AM322,IO_0511,0440
14:16:18:359,AM322,D_31602,016F
14:16:16:454,AM322,D_31605,0000
14:16:17:389,AM322,IO_0510,1CB2
14:16:18:349,AM322,IO_0511,0400
14:16:18:362,AM322,D_31620,0755
14:16:19:292,AM322,IO_0510,18B2
14:16:20:353,AM322,IO_0511,0000
14:16:20:361,AM322,D_31605,0007
14:16:22:261,AM322,IO_0511,1100
14:16:22:258,AM322,IO_0510,18B6
14:16:23:201,AM322,IO_0511,1000
14:16:23:216,AM322,D_31608,015A
14:16:24:125,AM322,IO_0510,08AE
14:16:24:128,AM322,IO_0511,0000
14:16:25:066,AM322,D_31611,FFEA
14:16:25:058,AM322,IO_0510,08A2
14:16:26:077,AM322,D_31617,0000
14:16:26:080,AM322,D_31620,0000
14:16:27:010,AM322,IO_0510,1482
14:16:27:954,AM322,IO_0511,0000
14:16:28:884,AM322,D_31617,0D35
14:16:29:832,AM322,IO_0510,1CD2
14:16:30:767,AM322,IO_0511,0040
14:16:30:777,AM322,D_31602,0000
14:16:30:783,AM322,D_31608,0000
14:16:30:789,AM322,D_31611,0000
14:16:29:842,AM322,D_31614,0000
14:16:30:763,AM322,IO_0510,1CF2
14:16:30:780,AM322,D_31605,0000
14:16:30:792,AM322,D_31614,00FE
14:16:31:721,AM322,IO_0510,1CB2
14:16:32:687,AM322,IO_0511,0400
14:16:32:697,AM322,D_31620,074F
14:16:33:695,AM322,IO_0510,18B2
14:16:34:625,AM322,IO_0511,0000
14:16:33:708,AM322,D_31602,0165
14:16:34:638,AM322,D_31605,0008
14:16:36:483,AM322,IO_0510,18B6
14:16:36:486,AM322,IO_0511,1100
14:16:37:445,AM322,IO_0510,08B6
14:16:38:451,AM322,IO_0511,0000
14:16:37:478,AM322,D_31608,014D
14:16:39:404,AM322,D_31611,FFE8
14:16:39:393,AM322,IO_0510,08A2
14:16:41:310,AM322,D_31617,0000
14:16:41:297,AM322,IO_0510,1082
14:16:42:232,AM322,IO_0511,0000
14:16:41:314,AM322,D_31620,0000
14:16:42:227,AM322,IO_0510,1482
14:16:44:162,AM322,D_31617,0D35
14:16:44:143,AM322,IO_0510,1C92
14:16:45:130,AM322,D_31602,0000
14:16:45:136,AM322,D_31608,0000
14:16:45:139,AM322,D_31611,0000
14:16:44:156,AM322,D_31614,0000
14:16:45:119,AM322,IO_0510,1CF2
14:16:46:062,AM322,IO_0511,0040
14:16:45:133,AM322,D_31605,0000
14:16:45:142,AM322,D_31614,00FE
14:16:46:059,AM322,IO_0510,1CB2
14:16:46:991,AM322,IO_0511,0400
14:16:47:931,AM322,D_31602,0166
14:16:47:001,AM322,D_31620,075A
14:16:47:922,AM322,IO_0510,18B2
14:16:48:878,AM322,IO_0511,0000
14:16:50:778,AM322,IO_0505,0008
14:16:49:854,AM322,IO_0510,1932
14:16:50:784,AM322,IO_0511,1100
14:16:51:777,AM322,IO_0505,0000
14:16:50:781,AM322,IO_0510,18B6
14:16:51:786,AM322,IO_0511,1000
14:16:51:797,AM322,D_31608,0154
14:16:52:725,AM322,IO_0510,08BE
14:16:52:734,AM322,IO_0511,0000
14:16:53:687,AM322,D_31611,FFE4
14:16:53:678,AM322,IO_0510,08A2
14:16:55:548,AM322,IO_0510,1882
14:16:56:488,AM322,IO_0511,0000
14:16:55:558,AM322,D_31617,0000
14:16:55:561,AM322,D_31620,0000
14:16:56:485,AM322,IO_0510,1482
14:16:58:423,AM322,IO_0510,1C92
14:16:59:361,AM322,D_31602,0000
14:16:59:364,AM322,D_31608,0000
14:16:59:367,AM322,D_31611,0000
14:16:58:431,AM322,D_31617,0D2F
14:16:59:353,AM322,IO_0510,1CD2
14:17:00:288,AM322,IO_0511,0040
14:17:00:298,AM322,D_31614,00FE
14:17:01:260,AM322,IO_0510,1CB2
14:17:02:191,AM322,IO_0511,0400
14:17:02:202,AM322,D_31602,0172
14:17:01:271,AM322,D_31620,0751
14:17:03:130,AM322,IO_0510,18B2
14:17:04:049,AM322,IO_0511,0000
14:17:04:058,AM322,D_31605,0009
14:17:04:988,AM322,IO_0510,1932
14:17:05:939,AM322,IO_0511,1100
14:17:05:936,AM322,IO_0510,08B6
14:17:06:864,AM322,IO_0511,1000
14:17:06:873,AM322,D_31608,014D
14:17:07:801,AM322,D_31611,FFE1
14:17:07:790,AM322,IO_0510,08A6
14:17:07:793,AM322,IO_0511,0000
14:17:08:769,AM322,IO_0510,08A2
14:17:09:689,AM322,IO_0511,0020
14:17:09:697,AM322,D_31617,0000
14:17:09:700,AM322,D_31620,0000
14:17:10:620,AM322,IO_0510,1482
14:17:10:623,AM322,IO_0511,0000
14:17:12:553,AM322,D_31617,0D32
14:17:13:466,AM322,IO_0510,1CD2
14:17:14:387,AM322,IO_0511,0040
14:17:14:398,AM322,D_31602,0000
14:17:14:406,AM322,D_31608,0000
14:17:14:409,AM322,D_31611,0000
14:17:14:414,AM322,D_31614,00FE
14:17:15:368,AM322,IO_0510,1CB2
14:17:15:370,AM322,IO_0511,0440
14:17:14:402,AM322,D_31605,0000
14:17:16:291,AM322,IO_0511,0400
14:17:16:302,AM322,D_31602,016F
14:17:16:305,AM322,D_31620,0761
14:17:17:250,AM322,IO_0510,18B2
14:17:18:189,AM322,IO_0511,0000
14:17:18:198,AM322,D_31605,0008
14:17:19:120,AM322,IO_0510,1836
14:17:20:045,AM322,IO_0511,1100
14:17:20:042,AM322,IO_0510,18B6
14:17:20:974,AM322,IO_0511,1000
14:17:20:983,AM322,D_31608,0149
14:17:21:960,AM322,IO_0510,08BA
14:17:21:963,AM322,IO_0511,0000
14:17:22:925,AM322,D_31611,FFE9
14:17:22:915,AM322,IO_0510,08A2
14:17:24:796,AM322,IO_0510,1082
14:17:24:799,AM322,IO_0511,0020
14:17:24:807,AM322,D_31617,0000
14:17:24:810,AM322,D_31620,0000
14:17:25:750,AM322,IO_0510,1482
14:17:25:754,AM322,IO_0511,0000
14:17:26:690,AM322,IO_0510,1492
14:17:28:606,AM322,D_31602,0000
14:17:28:614,AM322,D_31611,0000
14:17:27:640,AM322,D_31614,0000
14:17:27:644,AM322,D_31617,0D2F
14:17:28:598,AM322,IO_0510,1CF2
14:17:29:587,AM322,IO_0511,0040
14:17:28:609,AM322,D_31605,0000
14:17:28:612,AM322,D_31608,0000
14:17:28:618,AM322,D_31614,00FE
14:17:29:584,AM322,IO_0510,1CB2
14:17:30:498,AM322,IO_0511,0400
14:17:31:448,AM322,D_31602,0166
14:17:30:506,AM322,D_31620,0751
14:17:31:436,AM322,IO_0510,18B2
14:17:32:365,AM322,IO_0511,0000
14:17:32:388,AM322,D_31605,0007
14:17:35:230,AM322,IO_0505,0000
14:17:34:307,AM322,IO_0510,18B6
14:17:35:236,AM322,IO_0511,1000
14:17:35:233,AM322,IO_0510,08B6
14:17:36:175,AM322,IO_0511,0000
14:17:35:245,AM322,D_31608,0148
14:17:37:118,AM322,IO_0510,08A6
14:17:37:130,AM322,D_31611,FFE5
14:17:38:072,AM322,IO_0510,08A2
14:17:39:010,AM322,IO_0511,0020
14:17:39:019,AM322,D_31617,0000
14:17:39:006,AM322,IO_0510,108A
14:17:39:944,AM322,IO_0511,0000
14:17:39:022,AM322,D_31620,0000
14:17:39:941,AM322,IO_0510,1482
14:17:41:842,AM322,D_31614,0000
14:17:41:845,AM322,D_31617,0D31
14:17:41:833,AM322,IO_0510,1C92
14:17:43:741,AM322,D_31611,0000
14:17:43:714,AM322,IO_0510,1CB2
14:17:44:684,AM322,IO_0511,0400
14:17:43:732,AM322,D_31602,0000
14:17:43:735,AM322,D_31605,0000
14:17:43:738,AM322,D_31608,0000
14:17:43:744,AM322,D_31614,00FE
14:17:45:648,AM322,D_31602,0166
14:17:44:694,AM322,D_31620,0751
14:17:46:615,AM322,IO_0510,18B2
14:17:47:545,AM322,IO_0511,0000
14:17:47:554,AM322,D_31605,0001
